id_venta,id_cliente,producto,categoria,unidades,precio_unitario,ciudad,fecha
3950,237,Refresco,Bebida,2,9.75,Sevilla,2026-03-05
3951,99,Cafe,Bebida,1,1.39,Madrid,2026-05-31
3952,150,Cafe,Bebida,3,4.99,Bilbao,2026-05-30
3953,77,Ensalada,Comida,2,12.98,Madrid,2026-04-12
3954,473,Refresco,Bebida,3,8.56,Bilbao,2026-03-03
3955,238,Ensalada,Comida,6,5.19,Madrid,2026-01-21
3956,471,Patatas,Comida,6,12.71,Valencia,2026-06-01
3957,213,Cafe,Bebida,3,5.03,Bilbao,2026-06-19
3958,92,Refresco,Bebida,6,11.86,Sevilla,2026-04-02
3959,196,Hamburguesa,Comida,5,1.63,Sevilla,2026-01-26
3960,460,Cafe,Bebida,1,13.03,Bilbao,2026-06-12
3961,67,Refresco,Bebida,3,6.68,Madrid,2026-02-02
3962,33,Cafe,Bebida,5,9.19,Valencia,2026-06-10
3963,63,Cafe,Bebida,4,4.81,Madrid,2026-05-20
3964,180,Ensalada,Comida,5,14.84,Bilbao,2026-01-07
3965,171,Agua,Bebida,1,6.38,Bilbao,2026-06-13
3966,112,Cafe,Bebida,5,11.37,Bilbao,2026-03-22
3967,463,Cafe,Bebida,5,9.19,Sevilla,2026-01-15
3968,47,Cafe,Bebida,2,5.81,Sevilla,2026-03-07
3969,50,Agua,Bebida,5,3.96,Madrid,2026-03-29
3970,78,Cafe,Bebida,3,2.31,Valencia,2026-01-14
3971,177,Patatas,Comida,4,12.16,Bilbao,2026-03-12
3972,164,Refresco,Bebida,4,1.58,Sevilla,2026-04-14
3973,461,Ensalada,Comida,6,1.99,Sevilla,2026-05-02
3974,392,Hamburguesa,Comida,6,8.9,Valencia,2026-05-03
3975,468,Agua,Bebida,4,8.67,Valencia,2026-05-15
3976,28,Pizza,Comida,6,5.3,Sevilla,2026-01-04
3977,297,Patatas,Comida,5,11.88,Sevilla,2026-03-25
3978,384,Cafe,Bebida,1,10.76,Bilbao,2026-06-30
3979,329,Patatas,Comida,4,1.1,Bilbao,2026-05-18
3980,56,Cafe,Bebida,5,9.97,Valencia,2026-04-27
3981,165,Hamburguesa,Comida,4,10.0,Valencia,2026-04-23
3982,357,Refresco,Bebida,2,8.75,Valencia,2026-06-15
3983,464,Patatas,Comida,3,7.36,Valencia,2026-03-25
3984,316,Refresco,Bebida,5,1.16,Bilbao,2026-06-05
3985,137,Refresco,Bebida,3,5.61,Madrid,2026-02-17
3986,148,Patatas,Comida,4,13.84,Bilbao,2026-01-13
3987,352,Pizza,Comida,3,4.39,Valencia,2026-01-12
3988,104,Ensalada,Comida,3,9.97,Bilbao,2026-01-13
3989,462,Hamburguesa,Comida,1,10.43,Bilbao,2026-06-07
3990,5,Agua,Bebida,5,10.25,Sevilla,2026-02-23
3991,230,Hamburguesa,Comida,1,3.62,Madrid,2026-04-18
3992,130,Ensalada,Comida,3,2.32,Sevilla,2026-02-22
3993,412,Patatas,Comida,4,3.07,Bilbao,2026-02-22
3994,161,Refresco,Bebida,6,10.71,Madrid,2026-04-20
3995,296,Patatas,Comida,3,11.66,Sevilla,2026-01-02
3996,322,Patatas,Comida,6,11.6,Bilbao,2026-06-20
3997,40,Ensalada,Comida,4,9.27,Bilbao,2026-03-09
3998,182,Agua,Bebida,6,3.07,Madrid,2026-04-26
3999,108,Cafe,Bebida,3,11.16,Sevilla,2026-01-10
4000,426,Agua,Bebida,1,3.5,Bilbao,2026-01-05
4001,238,Refresco,Bebida,4,1.29,Sevilla,2026-05-28
4002,292,Agua,Bebida,5,14.43,Madrid,2026-02-16
4003,274,Patatas,Comida,3,8.94,Madrid,2026-02-12
4004,30,Agua,Bebida,3,14.87,Bilbao,2026-04-24
4005,451,Cafe,Bebida,5,3.52,Madrid,2026-01-25
4006,192,Refresco,Bebida,2,3.47,Sevilla,2026-05-10
4007,301,Hamburguesa,Comida,1,9.08,Valencia,2026-02-26
4008,320,Patatas,Comida,1,11.59,Bilbao,2026-01-16
4009,116,Refresco,Bebida,4,2.63,Valencia,2026-03-12
4010,466,Cafe,Bebida,5,13.08,Valencia,2026-02-04
4011,277,Ensalada,Comida,1,5.67,Madrid,2026-04-11
4012,459,Hamburguesa,Comida,2,3.4,Sevilla,2026-03-20
4013,353,Agua,Bebida,6,1.73,Madrid,2026-03-01
4014,22,Cafe,Bebida,1,3.95,Madrid,2026-03-21
4015,359,Agua,Bebida,3,12.99,Valencia,2026-04-18
4016,400,Patatas,Comida,4,7.73,Sevilla,2026-03-13
4017,76,Hamburguesa,Comida,1,8.38,Sevilla,2026-04-30
4018,435,Cafe,Bebida,3,9.53,Sevilla,2026-01-27
4019,21,Hamburguesa,Comida,2,10.87,Madrid,2026-05-24
4020,184,Cafe,Bebida,1,4.88,Bilbao,2026-01-04
4021,101,Pizza,Comida,1,11.0,Madrid,2026-03-14
4022,150,Ensalada,Comida,2,7.32,Madrid,2026-06-26
4023,123,Cafe,Bebida,3,4.23,Bilbao,2026-05-12
4024,169,Pizza,Comida,2,5.17,Valencia,2026-01-28
4025,193,Hamburguesa,Comida,3,4.66,Bilbao,2026-05-30
4026,36,Refresco,Bebida,4,2.1,Bilbao,2026-03-04
4027,443,Cafe,Bebida,1,14.22,Valencia,2026-01-11
4028,308,Pizza,Comida,3,12.81,Valencia,2026-01-13
4029,167,Pizza,Comida,5,5.33,Valencia,2026-02-27
4030,379,Patatas,Comida,2,13.42,Sevilla,2026-03-19
4031,5,Patatas,Comida,3,9.35,Madrid,2026-06-11
4032,174,Cafe,Bebida,3,13.84,Madrid,2026-02-17
4033,132,Refresco,Bebida,1,8.97,Bilbao,2026-03-07
4034,416,Agua,Bebida,2,2.12,Bilbao,2026-03-18
4035,316,Patatas,Comida,2,8.77,Bilbao,2026-06-19
4036,415,Cafe,Bebida,3,9.89,Bilbao,2026-05-19
4037,203,Agua,Bebida,3,14.22,Valencia,2026-03-22
4038,414,Pizza,Comida,1,10.17,Bilbao,2026-01-01
4039,201,Pizza,Comida,3,14.62,Madrid,2026-01-26
4040,394,Cafe,Bebida,5,2.23,Bilbao,2026-05-27
4041,496,Refresco,Bebida,3,2.36,Madrid,2026-05-16
4042,63,Ensalada,Comida,6,9.43,Bilbao,2026-01-10
4043,14,Pizza,Comida,2,11.36,Valencia,2026-05-19
4044,461,Pizza,Comida,5,1.11,Bilbao,2026-04-29
4045,244,Pizza,Comida,4,14.07,Sevilla,2026-02-23
4046,206,Pizza,Comida,2,4.58,Madrid,2026-05-12
4047,233,Patatas,Comida,2,1.71,Valencia,2026-05-02
4048,323,Hamburguesa,Comida,1,6.13,Madrid,2026-05-21
4049,216,Ensalada,Comida,3,4.18,Valencia,2026-01-22
4050,52,Patatas,Comida,2,3.03,Bilbao,2026-06-03
4051,135,Ensalada,Comida,6,12.74,Bilbao,2026-01-14
4052,21,Patatas,Comida,5,3.67,Madrid,2026-06-05
4053,259,Ensalada,Comida,4,6.15,Sevilla,2026-04-10
4054,261,Hamburguesa,Comida,1,1.64,Sevilla,2026-01-30
4055,243,Pizza,Comida,5,9.64,Bilbao,2026-04-08
4056,482,Pizza,Comida,4,2.71,Sevilla,2026-05-16
4057,404,Hamburguesa,Comida,4,2.3,Sevilla,2026-04-29
4058,377,Ensalada,Comida,4,4.34,Valencia,2026-02-01
4059,42,Cafe,Bebida,1,8.73,Madrid,2026-02-25
4060,70,Pizza,Comida,6,13.2,Bilbao,2026-03-27
4061,434,Hamburguesa,Comida,3,5.29,Valencia,2026-04-02
4062,291,Patatas,Comida,2,14.59,Sevilla,2026-03-02
4063,52,Cafe,Bebida,2,11.8,Sevilla,2026-05-10
4064,189,Ensalada,Comida,6,9.53,Valencia,2026-05-04
4065,185,Cafe,Bebida,1,7.81,Madrid,2026-04-19
4066,73,Ensalada,Comida,4,5.77,Madrid,2026-01-24
4067,104,Hamburguesa,Comida,6,5.88,Bilbao,2026-06-25
4068,190,Agua,Bebida,1,4.88,Sevilla,2026-04-07
4069,185,Ensalada,Comida,5,1.12,Sevilla,2026-03-27
4070,421,Pizza,Comida,2,9.0,Sevilla,2026-06-23
4071,373,Refresco,Bebida,3,2.21,Valencia,2026-01-26
4072,316,Refresco,Bebida,4,8.47,Madrid,2026-01-24
4073,6,Pizza,Comida,1,8.91,Valencia,2026-06-11
4074,286,Hamburguesa,Comida,2,13.08,Sevilla,2026-03-16
4075,426,Hamburguesa,Comida,6,5.8,Sevilla,2026-02-08
4076,499,Cafe,Bebida,5,11.37,Madrid,2026-03-11
4077,439,Cafe,Bebida,6,13.36,Bilbao,2026-06-08
4078,490,Ensalada,Comida,4,13.83,Madrid,2026-05-26
4079,480,Pizza,Comida,5,9.43,Valencia,2026-06-16
4080,220,Cafe,Bebida,6,10.62,Sevilla,2026-01-06
4081,298,Refresco,Bebida,4,12.85,Bilbao,2026-02-05
4082,118,Refresco,Bebida,2,11.23,Valencia,2026-01-04
4083,206,Patatas,Comida,4,10.49,Valencia,2026-05-27
4084,235,Pizza,Comida,5,9.1,Madrid,2026-02-17
4085,169,Refresco,Bebida,1,9.71,Valencia,2026-03-14
4086,90,Ensalada,Comida,3,8.4,Sevilla,2026-03-19
4087,115,Patatas,Comida,1,8.38,Madrid,2026-06-20
4088,190,Cafe,Bebida,3,4.53,Madrid,2026-01-30
4089,139,Patatas,Comida,4,8.2,Bilbao,2026-01-20
4090,344,Pizza,Comida,3,8.44,Bilbao,2026-01-17
4091,271,Patatas,Comida,3,9.01,Sevilla,2026-05-12
4092,372,Ensalada,Comida,6,5.05,Valencia,2026-01-15
4093,9,Cafe,Bebida,2,2.42,Madrid,2026-06-12
4094,421,Refresco,Bebida,5,14.02,Valencia,2026-05-20
4095,385,Cafe,Bebida,1,7.47,Valencia,2026-02-12
4096,467,Agua,Bebida,1,9.56,Bilbao,2026-04-08
4097,436,Cafe,Bebida,3,5.63,Sevilla,2026-06-22
4098,383,Agua,Bebida,5,3.13,Bilbao,2026-02-20
4099,183,Hamburguesa,Comida,2,3.19,Sevilla,2026-05-27
4100,449,Ensalada,Comida,5,4.3,Bilbao,2026-04-20
4101,50,Cafe,Bebida,6,5.34,Bilbao,2026-02-23
4102,434,Cafe,Bebida,5,9.46,Bilbao,2026-03-15
4103,490,Ensalada,Comida,5,11.87,Bilbao,2026-01-29
4104,131,Patatas,Comida,3,3.61,Valencia,2026-01-28
4105,46,Refresco,Bebida,2,1.75,Madrid,2026-04-06
4106,410,Patatas,Comida,4,3.31,Valencia,2026-01-14
4107,336,Ensalada,Comida,5,7.24,Bilbao,2026-03-28
4108,73,Pizza,Comida,5,14.83,Bilbao,2026-06-21
4109,67,Patatas,Comida,1,9.07,Valencia,2026-06-29
4110,151,Ensalada,Comida,4,10.53,Madrid,2026-05-10
4111,403,Cafe,Bebida,6,6.04,Valencia,2026-05-05
4112,83,Cafe,Bebida,1,6.19,Valencia,2026-06-03
4113,253,Ensalada,Comida,1,1.26,Madrid,2026-02-27
4114,443,Ensalada,Comida,3,6.1,Sevilla,2026-05-24
4115,194,Cafe,Bebida,6,13.01,Madrid,2026-03-02
4116,257,Pizza,Comida,2,10.45,Bilbao,2026-02-17
4117,391,Refresco,Bebida,5,7.95,Bilbao,2026-03-03
4118,109,Ensalada,Comida,1,9.65,Bilbao,2026-05-04
4119,455,Ensalada,Comida,6,5.71,Valencia,2026-03-17
4120,62,Pizza,Comida,2,13.95,Bilbao,2026-01-07
4121,96,Ensalada,Comida,6,13.35,Sevilla,2026-03-28
4122,140,Hamburguesa,Comida,3,4.68,Valencia,2026-05-26
4123,85,Ensalada,Comida,3,14.3,Madrid,2026-03-15
4124,352,Patatas,Comida,6,5.98,Valencia,2026-03-14
4125,230,Patatas,Comida,3,13.53,Madrid,2026-04-27
4126,75,Cafe,Bebida,5,14.94,Bilbao,2026-06-08
4127,233,Cafe,Bebida,4,11.56,Sevilla,2026-05-19
4128,382,Cafe,Bebida,3,4.29,Bilbao,2026-06-09
4129,221,Patatas,Comida,6,14.71,Madrid,2026-04-18
4130,131,Ensalada,Comida,3,12.6,Bilbao,2026-02-14
4131,226,Refresco,Bebida,5,2.3,Valencia,2026-02-04
4132,259,Agua,Bebida,6,7.22,Sevilla,2026-06-18
4133,170,Agua,Bebida,4,1.1,Valencia,2026-06-02
4134,179,Ensalada,Comida,3,9.64,Sevilla,2026-04-28
4135,495,Cafe,Bebida,3,6.66,Sevilla,2026-06-03
4136,225,Refresco,Bebida,5,13.1,Valencia,2026-01-12
4137,111,Cafe,Bebida,3,4.27,Madrid,2026-06-16
4138,280,Cafe,Bebida,1,7.16,Madrid,2026-04-19
4139,424,Hamburguesa,Comida,5,4.88,Madrid,2026-02-08
4140,253,Pizza,Comida,5,11.87,Sevilla,2026-06-30
4141,252,Cafe,Bebida,6,2.46,Valencia,2026-04-19
4142,174,Hamburguesa,Comida,4,4.92,Madrid,2026-01-11
4143,70,Hamburguesa,Comida,4,2.45,Valencia,2026-01-17
4144,385,Patatas,Comida,4,14.08,Sevilla,2026-01-19
4145,170,Hamburguesa,Comida,4,8.77,Sevilla,2026-04-08
4146,156,Agua,Bebida,3,3.31,Bilbao,2026-01-12
4147,198,Cafe,Bebida,3,14.41,Sevilla,2026-06-23
4148,410,Refresco,Bebida,5,8.02,Valencia,2026-05-08
4149,297,Refresco,Bebida,3,6.55,Bilbao,2026-06-25
4150,238,Cafe,Bebida,4,8.69,Bilbao,2026-06-05
4151,80,Refresco,Bebida,6,6.41,Madrid,2026-03-04
4152,321,Patatas,Comida,4,6.54,Madrid,2026-05-28
4153,253,Cafe,Bebida,4,7.12,Madrid,2026-03-02
4154,313,Ensalada,Comida,2,7.76,Sevilla,2026-05-02
4155,218,Hamburguesa,Comida,3,1.01,Sevilla,2026-02-24
4156,10,Agua,Bebida,2,8.75,Valencia,2026-01-21
4157,129,Hamburguesa,Comida,1,13.16,Madrid,2026-02-03
4158,196,Hamburguesa,Comida,1,11.24,Sevilla,2026-05-17
4159,314,Pizza,Comida,3,7.11,Bilbao,2026-02-05
4160,313,Refresco,Bebida,5,5.11,Bilbao,2026-02-28
4161,199,Refresco,Bebida,3,12.91,Valencia,2026-06-06
4162,467,Cafe,Bebida,5,10.24,Madrid,2026-02-03
4163,190,Refresco,Bebida,6,5.95,Madrid,2026-03-09
4164,193,Pizza,Comida,2,5.65,Sevilla,2026-01-08
4165,210,Pizza,Comida,5,5.99,Valencia,2026-02-17
4166,244,Refresco,Bebida,3,3.77,Bilbao,2026-01-25
4167,461,Pizza,Comida,4,10.03,Bilbao,2026-02-21
4168,470,Hamburguesa,Comida,5,6.69,Madrid,2026-01-27
4169,157,Ensalada,Comida,5,13.94,Madrid,2026-03-16
4170,334,Hamburguesa,Comida,6,6.6,Madrid,2026-03-25
4171,399,Cafe,Bebida,2,9.11,Valencia,2026-06-26
4172,193,Agua,Bebida,5,3.06,Bilbao,2026-05-13
4173,435,Cafe,Bebida,5,5.58,Bilbao,2026-02-21
4174,336,Agua,Bebida,6,14.84,Madrid,2026-02-28
4175,452,Agua,Bebida,5,11.71,Madrid,2026-05-11
4176,222,Agua,Bebida,4,9.24,Madrid,2026-01-25
4177,214,Patatas,Comida,6,12.58,Sevilla,2026-06-06
4178,428,Pizza,Comida,2,3.16,Madrid,2026-01-09
4179,145,Hamburguesa,Comida,5,2.39,Bilbao,2026-04-18
4180,146,Agua,Bebida,3,12.15,Valencia,2026-05-24
4181,300,Patatas,Comida,6,6.52,Valencia,2026-05-19
4182,282,Pizza,Comida,4,10.29,Bilbao,2026-05-15
4183,66,Ensalada,Comida,2,11.72,Sevilla,2026-05-22
4184,48,Pizza,Comida,6,12.28,Bilbao,2026-02-13
4185,469,Refresco,Bebida,5,7.14,Bilbao,2026-05-02
4186,312,Refresco,Bebida,2,4.1,Madrid,2026-05-26
4187,100,Patatas,Comida,1,10.29,Valencia,2026-03-20
4188,461,Refresco,Bebida,4,8.74,Sevilla,2026-02-19
4189,376,Agua,Bebida,5,5.08,Valencia,2026-02-26
4190,451,Agua,Bebida,4,6.98,Valencia,2026-05-05
4191,478,Cafe,Bebida,2,12.63,Valencia,2026-01-30
4192,6,Patatas,Comida,5,8.14,Valencia,2026-05-13
4193,130,Agua,Bebida,5,5.39,Sevilla,2026-06-21
4194,496,Agua,Bebida,6,13.9,Bilbao,2026-01-17
4195,236,Hamburguesa,Comida,1,13.87,Bilbao,2026-02-20
4196,198,Patatas,Comida,1,6.72,Bilbao,2026-02-11
4197,380,Hamburguesa,Comida,2,5.99,Bilbao,2026-04-18
4198,221,Cafe,Bebida,4,7.21,Madrid,2026-04-03
4199,258,Ensalada,Comida,5,3.32,Bilbao,2026-02-12
4200,352,Cafe,Bebida,3,1.25,Valencia,2026-05-15
4201,206,Hamburguesa,Comida,5,1.45,Valencia,2026-05-09
4202,159,Patatas,Comida,4,6.97,Bilbao,2026-05-24
4203,176,Cafe,Bebida,2,1.41,Bilbao,2026-03-24
4204,459,Refresco,Bebida,1,8.84,Bilbao,2026-03-19
4205,181,Patatas,Comida,3,5.28,Bilbao,2026-04-18
4206,120,Patatas,Comida,4,14.19,Bilbao,2026-02-28
4207,324,Hamburguesa,Comida,4,7.78,Madrid,2026-04-25
4208,275,Ensalada,Comida,2,1.45,Sevilla,2026-04-06
4209,495,Hamburguesa,Comida,6,5.09,Sevilla,2026-05-22
4210,334,Ensalada,Comida,5,12.01,Valencia,2026-06-21
4211,379,Ensalada,Comida,6,2.93,Valencia,2026-02-17
4212,87,Pizza,Comida,2,2.08,Sevilla,2026-04-20
4213,169,Refresco,Bebida,4,14.93,Sevilla,2026-02-26
4214,199,Refresco,Bebida,3,3.95,Madrid,2026-03-12
4215,287,Refresco,Bebida,5,3.58,Madrid,2026-02-26
4216,6,Cafe,Bebida,2,3.95,Valencia,2026-05-04
4217,397,Hamburguesa,Comida,1,3.57,Valencia,2026-05-28
4218,313,Hamburguesa,Comida,3,9.02,Madrid,2026-06-29
4219,9,Agua,Bebida,5,11.84,Bilbao,2026-01-02
4220,365,Ensalada,Comida,6,1.09,Madrid,2026-04-18
4221,18,Pizza,Comida,3,4.16,Bilbao,2026-04-14
4222,68,Hamburguesa,Comida,6,11.41,Valencia,2026-02-14
4223,166,Cafe,Bebida,6,10.03,Bilbao,2026-02-26
4224,75,Hamburguesa,Comida,1,5.59,Valencia,2026-06-14
4225,438,Pizza,Comida,5,8.05,Bilbao,2026-05-09
4226,276,Agua,Bebida,5,7.67,Madrid,2026-05-07
4227,384,Ensalada,Comida,1,14.43,Madrid,2026-06-08
4228,190,Pizza,Comida,1,5.51,Bilbao,2026-02-25
4229,109,Refresco,Bebida,4,13.68,Valencia,2026-02-28
4230,128,Patatas,Comida,6,3.88,Sevilla,2026-04-10
4231,454,Agua,Bebida,2,6.88,Bilbao,2026-03-20
4232,364,Ensalada,Comida,2,13.14,Valencia,2026-03-01
4233,149,Pizza,Comida,5,4.22,Bilbao,2026-01-18
4234,52,Pizza,Comida,1,2.19,Valencia,2026-04-02
4235,416,Pizza,Comida,4,8.13,Madrid,2026-04-02
4236,109,Refresco,Bebida,1,5.81,Sevilla,2026-02-08
4237,423,Refresco,Bebida,6,13.08,Sevilla,2026-03-12
4238,494,Cafe,Bebida,2,5.19,Bilbao,2026-03-04
4239,430,Hamburguesa,Comida,5,3.75,Bilbao,2026-06-23
4240,500,Refresco,Bebida,6,5.7,Sevilla,2026-04-12
4241,388,Hamburguesa,Comida,1,12.8,Madrid,2026-03-24
4242,127,Patatas,Comida,5,7.74,Sevilla,2026-03-30
4243,54,Pizza,Comida,2,10.06,Valencia,2026-03-04
4244,31,Pizza,Comida,1,8.97,Sevilla,2026-03-21
4245,72,Hamburguesa,Comida,5,3.91,Valencia,2026-05-28
4246,173,Agua,Bebida,5,9.62,Valencia,2026-03-04
4247,497,Pizza,Comida,6,8.96,Sevilla,2026-01-28
4248,188,Refresco,Bebida,3,3.08,Madrid,2026-05-20
4249,174,Patatas,Comida,1,3.59,Sevilla,2026-03-06
4250,327,Pizza,Comida,2,13.0,Valencia,2026-03-04
4251,235,Ensalada,Comida,4,14.54,Madrid,2026-04-10
4252,126,Hamburguesa,Comida,2,12.93,Bilbao,2026-01-10
4253,489,Refresco,Bebida,4,10.92,Bilbao,2026-03-25
4254,285,Patatas,Comida,2,1.94,Valencia,2026-03-28
4255,64,Agua,Bebida,1,5.74,Sevilla,2026-01-06
4256,334,Agua,Bebida,3,3.44,Madrid,2026-04-27
4257,120,Patatas,Comida,2,11.41,Sevilla,2026-04-24
4258,302,Cafe,Bebida,5,5.11,Madrid,2026-03-27
4259,382,Refresco,Bebida,5,7.01,Bilbao,2026-06-26
4260,122,Refresco,Bebida,4,8.2,Sevilla,2026-03-30
4261,393,Cafe,Bebida,2,14.04,Sevilla,2026-01-15
4262,370,Hamburguesa,Comida,5,6.29,Bilbao,2026-03-22
4263,69,Hamburguesa,Comida,3,1.25,Sevilla,2026-02-14
4264,459,Refresco,Bebida,5,14.79,Valencia,2026-01-29
4265,242,Cafe,Bebida,5,2.5,Sevilla,2026-01-15
4266,364,Hamburguesa,Comida,5,13.83,Sevilla,2026-02-18
4267,234,Agua,Bebida,6,2.74,Sevilla,2026-06-01
4268,154,Pizza,Comida,4,1.47,Valencia,2026-03-17
4269,122,Ensalada,Comida,3,5.77,Madrid,2026-05-15
4270,423,Refresco,Bebida,6,13.75,Madrid,2026-05-26
4271,378,Agua,Bebida,5,13.94,Madrid,2026-03-05
4272,290,Agua,Bebida,3,10.45,Madrid,2026-06-04
4273,206,Patatas,Comida,4,11.11,Valencia,2026-03-17
4274,431,Agua,Bebida,4,2.08,Valencia,2026-01-08
4275,446,Ensalada,Comida,3,14.88,Valencia,2026-05-13
4276,392,Ensalada,Comida,6,4.51,Valencia,2026-06-24
4277,107,Pizza,Comida,2,4.07,Sevilla,2026-05-28
4278,69,Pizza,Comida,2,13.09,Valencia,2026-06-04
4279,35,Refresco,Bebida,6,14.93,Bilbao,2026-05-16
4280,344,Cafe,Bebida,3,13.0,Valencia,2026-06-04
4281,325,Hamburguesa,Comida,4,8.37,Madrid,2026-06-08
4282,117,Ensalada,Comida,1,5.61,Valencia,2026-06-13
4283,27,Patatas,Comida,1,3.94,Sevilla,2026-06-05
4284,37,Refresco,Bebida,1,13.73,Valencia,2026-05-20
4285,322,Ensalada,Comida,5,3.19,Sevilla,2026-02-11
4286,77,Patatas,Comida,2,13.29,Bilbao,2026-04-01
4287,68,Pizza,Comida,5,5.31,Valencia,2026-02-02
4288,408,Agua,Bebida,2,13.93,Madrid,2026-03-11
4289,84,Patatas,Comida,5,1.69,Bilbao,2026-03-19
4290,47,Agua,Bebida,2,10.52,Valencia,2026-03-10
4291,249,Cafe,Bebida,3,4.47,Valencia,2026-04-05
4292,177,Hamburguesa,Comida,5,5.26,Bilbao,2026-06-01
4293,98,Agua,Bebida,6,1.08,Bilbao,2026-01-07
4294,449,Pizza,Comida,6,12.02,Bilbao,2026-04-09
4295,264,Cafe,Bebida,5,4.53,Madrid,2026-01-13
4296,228,Pizza,Comida,1,7.6,Valencia,2026-06-28
4297,88,Pizza,Comida,4,3.47,Madrid,2026-05-18
4298,254,Cafe,Bebida,3,3.06,Madrid,2026-05-30
4299,253,Ensalada,Comida,5,10.12,Valencia,2026-04-11
4300,216,Patatas,Comida,5,6.78,Bilbao,2026-03-01
4301,164,Hamburguesa,Comida,1,3.48,Madrid,2026-05-13
4302,192,Patatas,Comida,4,9.13,Madrid,2026-01-11
4303,339,Refresco,Bebida,1,1.64,Valencia,2026-04-06
4304,45,Hamburguesa,Comida,4,7.36,Bilbao,2026-03-06
4305,438,Hamburguesa,Comida,2,2.22,Valencia,2026-01-26
4306,235,Patatas,Comida,5,11.69,Madrid,2026-04-06
4307,473,Hamburguesa,Comida,5,9.62,Sevilla,2026-05-07
4308,450,Cafe,Bebida,6,4.41,Bilbao,2026-02-24
4309,300,Agua,Bebida,6,2.88,Madrid,2026-06-12
4310,398,Patatas,Comida,5,8.32,Madrid,2026-03-31
4311,285,Ensalada,Comida,4,1.01,Sevilla,2026-04-09
4312,276,Ensalada,Comida,2,14.95,Sevilla,2026-04-16
4313,332,Agua,Bebida,6,5.61,Madrid,2026-02-05
4314,304,Pizza,Comida,3,7.98,Madrid,2026-01-10
4315,304,Refresco,Bebida,3,12.27,Madrid,2026-06-28
4316,409,Cafe,Bebida,2,2.66,Bilbao,2026-01-28
4317,29,Refresco,Bebida,4,6.35,Madrid,2026-03-19
4318,324,Agua,Bebida,1,1.55,Valencia,2026-01-16
4319,199,Agua,Bebida,4,14.6,Bilbao,2026-02-14
4320,339,Pizza,Comida,1,8.69,Bilbao,2026-01-13
4321,202,Ensalada,Comida,1,1.78,Madrid,2026-02-20
4322,195,Ensalada,Comida,6,1.43,Madrid,2026-05-31
4323,300,Agua,Bebida,6,12.84,Bilbao,2026-03-03
4324,447,Agua,Bebida,1,11.65,Bilbao,2026-06-27
4325,444,Cafe,Bebida,4,4.06,Bilbao,2026-01-22
4326,261,Agua,Bebida,1,6.23,Madrid,2026-06-27
4327,434,Ensalada,Comida,6,8.53,Bilbao,2026-01-27
4328,71,Pizza,Comida,4,12.26,Valencia,2026-04-17
4329,402,Pizza,Comida,1,1.67,Bilbao,2026-05-01
4330,401,Cafe,Bebida,4,6.81,Madrid,2026-02-01
4331,393,Patatas,Comida,1,7.56,Valencia,2026-03-09
4332,405,Refresco,Bebida,1,1.82,Bilbao,2026-04-19
4333,102,Ensalada,Comida,4,2.0,Sevilla,2026-03-01
4334,400,Ensalada,Comida,3,11.31,Bilbao,2026-03-20
4335,28,Hamburguesa,Comida,3,13.45,Sevilla,2026-01-20
4336,75,Patatas,Comida,6,5.97,Valencia,2026-06-19
4337,303,Patatas,Comida,1,6.49,Sevilla,2026-06-28
4338,16,Hamburguesa,Comida,5,2.62,Valencia,2026-06-10
4339,434,Pizza,Comida,5,10.44,Bilbao,2026-02-24
4340,325,Hamburguesa,Comida,2,3.37,Madrid,2026-04-21
4341,351,Cafe,Bebida,4,10.59,Madrid,2026-06-24
4342,134,Refresco,Bebida,4,12.55,Sevilla,2026-04-03
4343,344,Hamburguesa,Comida,6,8.65,Valencia,2026-05-19
4344,194,Refresco,Bebida,2,3.16,Sevilla,2026-06-21
4345,477,Cafe,Bebida,4,5.24,Madrid,2026-06-28
4346,296,Ensalada,Comida,5,13.43,Bilbao,2026-04-18
4347,160,Patatas,Comida,6,6.61,Valencia,2026-05-25
4348,252,Cafe,Bebida,5,1.41,Madrid,2026-06-30
4349,68,Ensalada,Comida,3,12.04,Sevilla,2026-04-11
4350,273,Hamburguesa,Comida,3,14.13,Sevilla,2026-05-10
4351,211,Agua,Bebida,5,10.53,Sevilla,2026-01-14
4352,121,Ensalada,Comida,6,7.31,Bilbao,2026-01-09
4353,199,Agua,Bebida,1,4.93,Sevilla,2026-06-07
4354,244,Refresco,Bebida,6,3.43,Valencia,2026-01-04
4355,434,Patatas,Comida,4,6.1,Sevilla,2026-05-15
4356,136,Patatas,Comida,2,2.34,Sevilla,2026-04-20
4357,152,Cafe,Bebida,3,7.53,Valencia,2026-05-03
4358,173,Agua,Bebida,3,14.62,Bilbao,2026-03-16
4359,291,Hamburguesa,Comida,4,7.7,Sevilla,2026-05-17
4360,266,Hamburguesa,Comida,5,14.21,Sevilla,2026-01-01
4361,482,Refresco,Bebida,2,1.44,Madrid,2026-04-26
4362,67,Cafe,Bebida,1,13.0,Madrid,2026-01-27
4363,98,Cafe,Bebida,3,11.53,Sevilla,2026-01-13
4364,89,Cafe,Bebida,1,9.28,Sevilla,2026-02-17
4365,186,Agua,Bebida,6,8.9,Madrid,2026-01-04
4366,303,Ensalada,Comida,5,5.64,Madrid,2026-06-05
4367,306,Patatas,Comida,3,10.53,Sevilla,2026-06-15
